日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,股票代码
2020-11-10,13.511,12.674,13.511,12.532,16101680,8342618880.0,7.23,-6.36,-0.861,2.6,105.NVDA
2020-11-11,12.958,13.322,13.339,12.852,10118586,5367261696.0,3.84,5.11,0.648,1.63,105.NVDA
2020-11-12,13.383,13.361,13.67,13.22,9165875,4968688384.0,3.38,0.29,0.039,1.48,105.NVDA
2020-11-13,13.531,13.201,13.573,12.963,8669058,4614571008.0,4.57,-1.2,-0.16,1.4,105.NVDA
2020-11-16,13.077,13.419,13.554,13.06,10344370,5574907392.0,3.74,1.65,0.218,1.67,105.NVDA
2020-11-17,13.457,13.326,13.5,13.208,7800699,4190560336.0,2.18,-0.69,-0.093,1.26,105.NVDA
2020-11-18,13.369,13.333,13.51,13.089,12773133,6865446656.0,3.16,0.05,0.007,2.06,105.NVDA
2020-11-19,13.117,13.344,13.392,13.004,14148355,7537723904.0,2.91,0.08,0.011,2.29,105.NVDA
2020-11-20,13.358,12.992,13.399,12.969,8527245,4518018560.0,3.22,-2.64,-0.352,1.38,105.NVDA
2020-11-23,13.075,13.044,13.287,12.92,9033855,4757081856.0,2.82,0.4,0.052,1.46,105.NVDA
2020-11-24,13.047,12.862,13.066,12.789,8662499,4497416704.0,2.12,-1.4,-0.182,1.4,105.NVDA
2020-11-25,12.937,13.139,13.174,12.924,6497910,3428908128.0,1.94,2.15,0.277,1.05,105.NVDA
2020-11-27,13.279,13.165,13.312,13.075,4181880,2224865968.0,1.8,0.2,0.026,0.68,105.NVDA
2020-11-30,13.169,13.306,13.317,12.876,7173800,3806681664.0,3.35,1.07,0.141,1.16,105.NVDA
2020-12-01,13.396,13.294,13.433,13.132,7439282,3988441216.0,2.26,-0.09,-0.012,1.2,105.NVDA
2020-12-02,13.255,13.449,13.578,13.138,7084030,3830841136.0,3.31,1.17,0.155,1.14,105.NVDA
2020-12-03,13.496,13.304,13.568,13.237,4988016,2683619280.0,2.46,-1.08,-0.145,0.81,105.NVDA
2020-12-04,13.357,13.466,13.468,13.297,5056085,2730944656.0,1.29,1.22,0.162,0.82,105.NVDA
2020-12-07,13.509,13.515,13.639,13.408,5581081,3039708752.0,1.72,0.36,0.049,0.9,105.NVDA
2020-12-08,13.493,13.258,13.507,13.19,6798022,3642873936.0,2.35,-1.9,-0.257,1.1,105.NVDA
2020-12-09,13.209,12.839,13.322,12.776,10032530,5260818944.0,4.12,-3.16,-0.419,1.62,105.NVDA
2020-12-10,12.777,12.88,12.977,12.758,5194118,2696107424.0,1.71,0.32,0.041,0.84,105.NVDA
2020-12-11,12.875,12.921,12.928,12.731,5231641,2709466464.0,1.53,0.32,0.041,0.85,105.NVDA
2020-12-14,12.996,13.217,13.297,12.986,6753947,3585789664.0,2.41,2.29,0.296,1.09,105.NVDA
2020-12-15,13.348,13.269,13.372,13.095,4837148,2576531040.0,2.1,0.39,0.052,0.78,105.NVDA
2020-12-16,13.331,13.151,13.345,13.121,5577867,2960786944.0,1.69,-0.89,-0.118,0.9,105.NVDA
2020-12-17,13.275,13.249,13.288,13.087,5784597,3076975072.0,1.53,0.75,0.098,0.93,105.NVDA
2020-12-18,13.287,13.18,13.313,12.979,8551616,4532837888.0,2.52,-0.52,-0.069,1.38,105.NVDA
2020-12-21,12.983,13.24,13.278,12.876,7558304,3994627888.0,3.05,0.46,0.06,1.22,105.NVDA
2020-12-22,13.227,13.186,13.245,12.962,4657872,2464231888.0,2.14,-0.41,-0.054,0.75,105.NVDA
2020-12-23,13.164,12.917,13.183,12.913,4478569,2345699552.0,2.05,-2.04,-0.269,0.72,105.NVDA
2020-12-24,12.945,12.902,13.041,12.847,2447088,1274169184.0,1.5,-0.12,-0.015,0.4,105.NVDA
2020-12-28,12.971,12.808,12.971,12.671,5314141,2743802608.0,2.33,-0.73,-0.094,0.86,105.NVDA
2020-12-29,12.833,12.851,12.981,12.75,4259304,2206280208.0,1.8,0.34,0.043,0.69,105.NVDA
2020-12-30,12.898,13.054,13.122,12.805,5634929,2946624336.0,2.47,1.58,0.203,0.91,105.NVDA
2020-12-31,13.045,12.963,13.059,12.823,4810610,2506988096.0,1.81,-0.7,-0.091,0.78,105.NVDA
2021-01-04,13.012,13.022,13.561,12.871,14016045,7439078912.0,5.32,0.46,0.059,2.26,105.NVDA
2021-01-05,13.008,13.313,13.352,12.995,8068998,4304833536.0,2.74,2.23,0.291,1.3,105.NVDA
2021-01-06,13.131,12.523,13.153,12.494,14510575,7505540352.0,4.95,-5.93,-0.79,2.34,105.NVDA
2021-01-07,12.876,13.252,13.286,12.795,11537037,6090602752.0,3.92,5.82,0.729,1.86,105.NVDA
2021-01-08,13.271,13.185,13.329,12.95,7313215,3866284304.0,2.86,-0.51,-0.067,1.18,105.NVDA
2021-01-11,13.327,13.53,13.869,13.271,12975720,7143451136.0,4.54,2.62,0.345,2.1,105.NVDA
2021-01-12,13.661,13.393,13.663,13.253,7286943,3939863296.0,3.03,-1.01,-0.137,1.18,105.NVDA
2021-01-13,13.398,13.44,13.533,13.293,5250711,2839200048.0,1.79,0.35,0.047,0.85,105.NVDA
2021-01-14,13.483,13.108,13.508,13.089,7078007,3777431888.0,3.12,-2.47,-0.332,1.14,105.NVDA
2021-01-15,13.136,12.768,13.233,12.757,6944532,3611606064.0,3.63,-2.59,-0.34,1.12,105.NVDA
2021-01-19,12.924,12.933,13.002,12.752,5654672,2935378032.0,1.96,1.29,0.165,0.91,105.NVDA
2021-01-20,13.02,13.274,13.339,12.965,6464272,3442325616.0,2.89,2.64,0.341,1.04,105.NVDA
2021-01-21,13.327,13.776,13.907,13.161,8458490,4624283392.0,5.62,3.78,0.502,1.37,105.NVDA
2021-01-22,13.648,13.621,13.75,13.535,6170464,3390019520.0,1.56,-1.13,-0.155,1.0,105.NVDA
2021-01-25,13.69,13.561,13.737,13.145,6277779,3412104544.0,4.35,-0.44,-0.06,1.01,105.NVDA
2021-01-26,13.489,13.343,13.553,13.296,4099510,2213366896.0,1.9,-1.61,-0.218,0.66,105.NVDA
2021-01-27,13.138,12.826,13.141,12.702,9281821,4821162240.0,3.29,-3.87,-0.517,1.5,105.NVDA
2021-01-28,12.904,12.959,13.248,12.869,5707899,2999554208.0,2.95,1.04,0.133,0.92,105.NVDA
2021-01-29,12.983,12.898,13.243,12.82,6788801,3547469232.0,3.26,-0.47,-0.061,1.1,105.NVDA
2021-02-01,12.961,13.145,13.179,12.811,5430108,2856997632.0,2.85,1.92,0.247,0.88,105.NVDA
2021-02-02,13.307,13.465,13.48,13.194,5510957,2966119664.0,2.18,2.43,0.32,0.89,105.NVDA
2021-02-03,13.544,13.439,13.84,13.425,6135232,3358630144.0,3.08,-0.19,-0.026,0.99,105.NVDA
2021-02-04,13.439,13.572,13.582,13.246,5033462,2725896240.0,2.5,0.99,0.133,0.81,105.NVDA
2021-02-05,13.633,13.499,13.645,13.454,4228841,2300914832.0,1.41,-0.54,-0.073,0.68,105.NVDA
2021-02-08,13.635,14.347,14.382,13.635,10865571,6187001088.0,5.53,6.28,0.848,1.75,105.NVDA
2021-02-09,14.249,14.171,14.491,14.131,7189003,4135103024.0,2.51,-1.23,-0.176,1.16,105.NVDA
2021-02-10,14.371,14.672,14.813,14.249,12133808,7126419456.0,3.98,3.54,0.501,1.96,105.NVDA
2021-02-11,14.888,15.159,15.18,14.833,11270693,6828332032.0,2.37,3.32,0.487,1.82,105.NVDA
2021-02-12,14.958,14.869,15.199,14.683,9368937,5635406848.0,3.4,-1.91,-0.29,1.51,105.NVDA
2021-02-16,14.972,15.238,15.281,14.858,8048988,4898203904.0,2.84,2.48,0.369,1.3,105.NVDA
2021-02-17,15.079,14.814,15.132,14.688,6892467,4121584480.0,2.91,-2.78,-0.424,1.11,105.NVDA
2021-02-18,14.637,14.737,14.781,14.483,5852020,3450929472.0,2.01,-0.52,-0.077,0.94,105.NVDA
2021-02-19,14.933,14.835,15.085,14.755,6793103,4072968032.0,2.24,0.66,0.098,1.1,105.NVDA
2021-02-22,14.683,14.264,15.041,14.233,8147139,4789644800.0,5.45,-3.85,-0.571,1.31,105.NVDA
2021-02-23,13.983,14.05,14.147,13.298,9794483,5438694656.0,5.95,-1.5,-0.214,1.58,105.NVDA
2021-02-24,14.031,14.407,14.415,13.664,11207977,6383929856.0,5.35,2.54,0.357,1.81,105.NVDA
2021-02-25,13.953,13.216,14.283,13.124,20610901,11271728384.0,8.04,-8.27,-1.191,3.32,105.NVDA
2021-02-26,13.661,13.623,13.763,13.269,12523260,6857226752.0,3.74,3.08,0.407,2.02,105.NVDA
2021-03-01,13.783,13.75,13.833,13.461,8829575,4845203456.0,2.73,0.93,0.127,1.42,105.NVDA
2021-03-02,13.808,13.314,13.829,13.304,6602853,3595724496.0,3.82,-3.17,-0.436,1.06,105.NVDA
2021-03-03,13.334,12.713,13.36,12.707,9439757,4905914624.0,4.9,-4.51,-0.601,1.52,105.NVDA
2021-03-04,12.709,12.278,12.883,11.992,14333629,7141872896.0,7.01,-3.42,-0.435,2.31,105.NVDA
2021-03-05,12.458,12.37,12.458,11.587,13570971,6623277824.0,7.09,0.75,0.092,2.19,105.NVDA
2021-03-08,12.358,11.501,12.379,11.475,13577792,6469061632.0,7.31,-7.03,-0.869,2.19,105.NVDA
2021-03-09,12.042,12.432,12.529,11.971,13045638,6472339456.0,4.85,8.09,0.931,2.1,105.NVDA
2021-03-10,12.753,12.38,12.892,12.37,9609414,4874234112.0,4.2,-0.42,-0.052,1.55,105.NVDA
2021-03-11,12.862,12.906,12.958,12.647,7497857,3882163632.0,2.51,4.25,0.526,1.21,105.NVDA
2021-03-12,12.56,12.768,12.801,12.502,6099099,3119092208.0,2.32,-1.07,-0.138,0.98,105.NVDA
2021-03-15,12.777,13.103,13.119,12.679,5563011,2905199008.0,3.45,2.62,0.335,0.9,105.NVDA
2021-03-16,13.269,13.203,13.425,13.029,6803240,3633390304.0,3.02,0.76,0.1,1.1,105.NVDA
2021-03-17,12.952,13.253,13.365,12.902,6096605,3225023872.0,3.51,0.38,0.05,0.98,105.NVDA
2021-03-18,13.049,12.635,13.096,12.629,7354702,3799660864.0,3.52,-4.66,-0.618,1.19,105.NVDA
2021-03-19,12.662,12.758,12.834,12.525,7480174,3833255280.0,2.45,0.97,0.123,1.21,105.NVDA
2021-03-22,12.825,13.098,13.307,12.819,7445077,3934707776.0,3.83,2.66,0.34,1.2,105.NVDA
2021-03-23,13.166,12.983,13.257,12.933,5551152,2928275536.0,2.47,-0.88,-0.115,0.89,105.NVDA
2021-03-24,13.063,12.555,13.071,12.549,6145963,3161975472.0,4.02,-3.3,-0.428,0.99,105.NVDA
2021-03-25,12.412,12.447,12.627,12.184,7378614,3685353776.0,3.53,-0.86,-0.108,1.19,105.NVDA
2021-03-26,12.467,12.751,12.768,12.286,9099224,4592140544.0,3.87,2.44,0.304,1.46,105.NVDA
2021-03-29,12.732,12.86,12.975,12.612,6837997,3527640800.0,2.85,0.85,0.109,1.1,105.NVDA
2021-03-30,12.754,12.784,12.887,12.617,5005062,2573362624.0,2.1,-0.59,-0.076,0.8,105.NVDA
2021-03-31,12.928,13.26,13.383,12.895,7869438,4194537616.0,3.82,3.72,0.476,1.26,105.NVDA
2021-04-01,13.484,13.724,13.782,13.423,7706865,4233513168.0,2.71,3.5,0.464,1.24,105.NVDA
2021-04-05,13.78,13.9,13.926,13.645,6391785,3556553920.0,2.05,1.28,0.176,1.03,105.NVDA
2021-04-06,13.912,13.774,13.966,13.686,4793649,2669102160.0,2.01,-0.91,-0.126,0.77,105.NVDA
2021-04-07,13.793,14.056,14.155,13.624,6282109,3534500944.0,3.86,2.05,0.282,1.01,105.NVDA
2021-04-08,14.165,14.229,14.384,14.161,6110373,3506021584.0,1.59,1.23,0.173,0.98,105.NVDA
2021-04-09,14.126,14.312,14.32,14.087,4879272,2796578448.0,1.64,0.58,0.083,0.78,105.NVDA
2021-04-12,14.202,15.121,15.265,14.051,21733050,12990033152.0,8.48,5.65,0.809,3.49,105.NVDA
2021-04-13,15.144,15.592,15.612,15.038,16905297,10486438144.0,3.8,3.11,0.471,2.72,105.NVDA
2021-04-14,15.537,15.189,15.632,15.14,9637548,5960917760.0,3.16,-2.58,-0.403,1.55,105.NVDA
2021-04-15,15.575,16.049,16.126,15.544,14962017,9593476096.0,3.83,5.66,0.86,2.4,105.NVDA
2021-04-16,15.965,15.825,16.078,15.777,8380189,5351949312.0,1.88,-1.4,-0.224,1.35,105.NVDA
2021-04-19,15.449,15.274,15.72,15.145,10110452,6257385216.0,3.63,-3.48,-0.551,1.62,105.NVDA
2021-04-20,15.235,15.083,15.409,14.875,8353326,5069906688.0,3.5,-1.25,-0.191,1.34,105.NVDA
2021-04-21,15.031,15.273,15.275,15.014,5419426,3309661088.0,1.73,1.26,0.19,0.87,105.NVDA
2021-04-22,15.287,14.762,15.351,14.696,6944657,4176438784.0,4.29,-3.35,-0.511,1.12,105.NVDA
2021-04-23,14.846,15.177,15.247,14.812,5694305,3458229664.0,2.95,2.81,0.415,0.91,105.NVDA
2021-04-26,15.097,15.39,15.391,15.037,4944927,3035158112.0,2.33,1.4,0.213,0.79,105.NVDA
2021-04-27,15.491,15.294,15.583,15.267,4114325,2541609360.0,2.05,-0.62,-0.096,0.66,105.NVDA
2021-04-28,15.277,15.189,15.444,15.128,5235405,3212098000.0,2.07,-0.69,-0.105,0.84,105.NVDA
2021-04-29,15.312,15.237,15.349,14.984,4329912,2642402480.0,2.4,0.32,0.048,0.7,105.NVDA
2021-04-30,15.087,14.922,15.277,14.909,5047752,3050755216.0,2.42,-2.07,-0.315,0.81,105.NVDA
2021-05-03,15.037,14.749,15.159,14.7,5097796,3044497824.0,3.08,-1.16,-0.173,0.82,105.NVDA
2021-05-04,14.549,14.263,14.55,13.922,10133120,5775445248.0,4.26,-3.3,-0.486,1.63,105.NVDA
2021-05-05,14.621,14.371,14.726,14.3,7300576,4266194784.0,2.99,0.76,0.108,1.17,105.NVDA
2021-05-06,14.407,14.435,14.483,14.13,4834523,2787646720.0,2.46,0.45,0.064,0.78,105.NVDA
2021-05-07,14.72,14.724,14.883,14.584,5733183,3401089216.0,2.07,2.0,0.289,0.92,105.NVDA
2021-05-10,14.699,14.178,14.718,14.162,6722595,3867130128.0,3.78,-3.71,-0.546,1.08,105.NVDA
2021-05-11,13.737,14.218,14.267,13.662,7139634,4033680880.0,4.27,0.28,0.04,1.15,105.NVDA
2021-05-12,13.922,13.671,14.172,13.621,7585233,4209509584.0,3.88,-3.85,-0.547,1.22,105.NVDA
2021-05-13,13.946,13.577,13.993,13.371,7143187,3926721648.0,4.55,-0.69,-0.094,1.15,105.NVDA
2021-05-14,13.802,14.155,14.24,13.661,6465375,3656029504.0,4.26,4.26,0.578,1.04,105.NVDA
2021-05-17,14.069,14.078,14.081,13.766,5424521,3045374688.0,2.23,-0.54,-0.077,0.87,105.NVDA
2021-05-18,14.179,13.928,14.316,13.916,4656356,2643826224.0,2.84,-1.07,-0.15,0.75,105.NVDA
2021-05-19,13.479,13.978,13.992,13.455,8599984,4768441344.0,3.86,0.36,0.05,1.38,105.NVDA
2021-05-20,14.215,14.525,14.596,14.183,8039798,4676738816.0,2.95,3.91,0.547,1.29,105.NVDA
2021-05-21,15.076,14.904,15.134,14.781,16824800,10117823232.0,2.43,2.61,0.379,2.7,105.NVDA
2021-05-24,15.125,15.524,15.657,15.088,13870405,8631658240.0,3.82,4.16,0.62,2.23,105.NVDA
2021-05-25,15.678,15.56,15.73,15.395,10885172,6796909824.0,2.16,0.23,0.036,1.75,105.NVDA
2021-05-26,15.646,15.612,15.706,15.498,9260966,5808193280.0,1.34,0.33,0.052,1.49,105.NVDA
2021-05-27,15.612,15.4,15.662,15.372,14536880,9054020352.0,1.86,-1.36,-0.212,2.33,105.NVDA
2021-05-28,15.413,16.157,16.189,15.413,16113390,10366886144.0,5.04,4.92,0.757,2.59,105.NVDA
2021-06-01,16.182,16.177,16.3,15.815,11820075,7638827776.0,3.0,0.12,0.02,1.9,105.NVDA
2021-06-02,16.164,16.69,16.831,16.148,14854189,9913225984.0,4.22,3.17,0.513,2.38,105.NVDA
2021-06-03,16.613,16.882,17.171,16.495,14500170,9850248448.0,4.05,1.15,0.192,2.33,105.NVDA
2021-06-04,17.025,17.49,17.573,17.008,15428007,10808518400.0,3.35,3.6,0.608,2.48,105.NVDA
2021-06-07,17.483,17.531,17.725,17.105,14393873,10078581760.0,3.54,0.23,0.041,2.31,105.NVDA
2021-06-08,17.439,17.369,17.534,17.163,8096169,5642169600.0,2.12,-0.92,-0.162,1.3,105.NVDA
2021-06-09,17.432,17.274,17.491,17.172,9541437,6646056448.0,1.84,-0.55,-0.095,1.53,105.NVDA
2021-06-10,17.266,17.341,17.408,17.092,7194261,5002480896.0,1.83,0.39,0.067,1.15,105.NVDA
2021-06-11,17.396,17.741,17.855,17.36,10407691,7396461824.0,2.85,2.31,0.4,1.67,105.NVDA
2021-06-14,17.822,17.935,17.956,17.579,8034357,5748835584.0,2.13,1.09,0.194,1.29,105.NVDA
2021-06-15,17.831,17.705,17.932,17.644,6075761,4343334144.0,1.61,-1.28,-0.23,0.98,105.NVDA
2021-06-16,17.707,17.726,17.871,17.5,7678065,5469955584.0,2.1,0.12,0.021,1.23,105.NVDA
2021-06-17,17.691,18.573,18.751,17.672,20241372,15027175168.0,6.09,4.78,0.847,3.25,105.NVDA
2021-06-18,18.7,18.555,19.291,18.5,24221357,18394447872.0,4.26,-0.1,-0.018,3.89,105.NVDA
2021-06-21,18.351,18.343,18.453,17.739,16809554,12209838336.0,3.85,-1.14,-0.212,2.7,105.NVDA
2021-06-22,18.388,18.803,18.88,18.302,14503639,10880735488.0,3.15,2.51,0.46,2.33,105.NVDA
2021-06-23,18.924,18.973,19.069,18.824,8308926,6333987328.0,1.3,0.9,0.17,1.33,105.NVDA
2021-06-24,19.144,19.122,19.336,19.004,8023060,6181390592.0,1.75,0.79,0.149,1.29,105.NVDA
2021-06-25,19.197,18.947,19.262,18.81,6959148,5302042368.0,2.36,-0.92,-0.175,1.12,105.NVDA
2021-06-28,19.277,19.901,19.995,19.235,12385914,9847049984.0,4.01,5.04,0.954,1.99,105.NVDA
2021-06-29,19.799,19.943,20.015,19.573,9190846,7310136064.0,2.22,0.21,0.042,1.48,105.NVDA
2021-06-30,19.915,19.919,20.079,19.78,8164154,6532647424.0,1.5,-0.12,-0.024,1.31,105.NVDA
2021-07-01,20.041,20.128,20.372,19.935,12003374,9714593792.0,2.19,1.05,0.209,1.93,105.NVDA
2021-07-02,20.356,20.403,20.421,20.204,8584917,7007082496.0,1.08,1.37,0.275,1.38,105.NVDA
2021-07-06,20.654,20.615,20.758,20.266,11167687,9229043456.0,2.41,1.04,0.212,1.79,105.NVDA
2021-07-07,20.77,20.288,20.791,20.248,10460682,8576105984.0,2.63,-1.59,-0.327,1.68,105.NVDA
2021-07-08,19.773,19.819,20.049,19.617,12582492,10022599936.0,2.13,-2.31,-0.469,2.02,105.NVDA
2021-07-09,19.879,19.966,19.996,19.67,7415567,5912218112.0,1.64,0.74,0.147,1.19,105.NVDA
2021-07-12,20.156,20.429,20.449,20.104,8049619,6563354880.0,1.73,2.32,0.463,1.29,105.NVDA
2021-07-13,20.317,20.166,20.377,20.03,7267658,5902933248.0,1.7,-1.29,-0.263,1.17,105.NVDA
2021-07-14,20.274,19.758,20.334,19.669,9502480,7587869440.0,3.3,-2.02,-0.408,1.53,105.NVDA
2021-07-15,19.728,18.882,19.763,18.775,13764113,10564098304.0,5.0,-4.43,-0.876,2.21,105.NVDA
2021-07-16,18.947,18.077,19.073,17.989,17205566,12724852224.0,5.74,-4.26,-0.805,2.76,105.NVDA
2021-07-19,17.831,18.696,18.958,17.782,18726469,13972272384.0,6.51,3.42,0.619,3.01,105.NVDA
2021-07-20,18.646,18.528,18.754,18.08,43468654,8036635392.0,3.61,-0.9,-0.168,1.75,105.NVDA
2021-07-21,18.798,19.326,19.443,18.658,37101736,7143525120.0,4.24,4.31,0.798,1.49,105.NVDA
2021-07-22,19.558,19.51,19.803,19.192,32382595,6322127616.0,3.16,0.95,0.184,1.3,105.NVDA
2021-07-23,19.572,19.474,19.616,19.166,19567198,3807367824.0,2.31,-0.18,-0.036,0.79,105.NVDA
2021-07-26,19.227,19.21,19.358,18.83,20394316,3922529632.0,2.71,-1.36,-0.264,0.82,105.NVDA
2021-07-27,19.181,19.124,19.538,18.657,24886258,4753575936.0,4.59,-0.45,-0.086,1.0,105.NVDA
2021-07-28,19.235,19.419,19.562,18.911,20219115,3929968416.0,3.4,1.54,0.295,0.81,105.NVDA
2021-07-29,19.435,19.578,19.769,19.244,19078088,3759494656.0,2.7,0.82,0.159,0.77,105.NVDA
2021-07-30,19.334,19.415,19.546,19.179,18349746,3570763616.0,1.87,-0.83,-0.163,0.74,105.NVDA
2021-08-02,19.616,19.666,19.877,19.277,21744397,4291875840.0,3.09,1.29,0.251,0.87,105.NVDA
2021-08-03,19.656,19.731,20.138,19.136,30181074,5959821568.0,5.1,0.33,0.065,1.21,105.NVDA
2021-08-04,19.906,20.19,20.234,19.744,23130940,4656977408.0,2.48,2.33,0.459,0.93,105.NVDA
2021-08-05,20.416,20.553,20.649,20.258,21143537,4349285632.0,1.94,1.8,0.363,0.85,105.NVDA
2021-08-06,20.44,20.282,20.486,20.126,17849661,3644624672.0,1.75,-1.32,-0.271,0.72,105.NVDA
2021-08-09,20.362,20.211,20.424,20.059,14644310,2978559808.0,1.8,-0.35,-0.071,0.59,105.NVDA
2021-08-10,20.238,19.852,20.346,19.751,17923778,3597212800.0,2.94,-1.78,-0.359,0.72,105.NVDA
2021-08-11,19.959,19.615,19.965,19.346,18592484,3661322848.0,3.12,-1.19,-0.237,0.75,105.NVDA
2021-08-12,19.786,19.821,19.945,19.536,15186155,3018256144.0,2.09,1.05,0.206,0.61,105.NVDA
2021-08-13,19.821,20.104,20.13,19.767,18306286,3677690496.0,1.83,1.43,0.283,0.73,105.NVDA
2021-08-16,20.051,19.866,20.203,19.369,21115280,4182638464.0,4.15,-1.18,-0.238,0.84,105.NVDA
2021-08-17,19.601,19.374,19.686,19.183,20458485,3983065264.0,2.53,-2.48,-0.492,0.82,105.NVDA
2021-08-18,19.416,18.956,19.55,18.916,28591348,5525332736.0,3.27,-2.16,-0.418,1.14,105.NVDA
2021-08-19,19.41,19.714,20.411,18.678,76655477,15173667072.0,9.14,4.0,0.758,3.07,105.NVDA
2021-08-20,19.907,20.732,20.781,19.849,67574131,13864890624.0,4.73,5.16,1.018,2.7,105.NVDA
2021-08-23,20.887,21.874,21.913,20.866,57580658,12483428864.0,5.05,5.51,1.142,2.3,105.NVDA
2021-08-24,21.669,21.709,21.875,21.451,29729892,6475355904.0,1.94,-0.75,-0.165,1.19,105.NVDA
2021-08-25,21.653,22.129,22.386,21.638,34770104,7748121600.0,3.45,1.93,0.42,1.39,105.NVDA
2021-08-26,22.116,21.984,22.256,21.706,23794042,5254781696.0,2.49,-0.66,-0.145,0.95,105.NVDA
2021-08-27,22.1,22.552,22.638,22.083,30472219,6861976064.0,2.52,2.58,0.568,1.22,105.NVDA
2021-08-30,22.746,22.604,22.959,22.467,26257990,5974922240.0,2.18,0.23,0.052,1.05,105.NVDA
2021-08-31,22.615,22.305,22.615,22.04,25984968,5815438592.0,2.54,-1.32,-0.299,1.04,105.NVDA
2021-09-01,22.405,22.361,22.617,22.277,20176695,4542235904.0,1.52,0.25,0.056,0.81,105.NVDA
2021-09-02,22.438,22.316,22.513,22.215,18810957,4220354000.0,1.33,-0.2,-0.045,0.75,105.NVDA
2021-09-03,22.245,22.763,22.906,22.12,28083198,6394867968.0,3.52,2.0,0.447,1.12,105.NVDA
2021-09-07,22.753,22.582,22.819,22.442,19810716,4490233856.0,1.66,-0.8,-0.181,0.79,105.NVDA
2021-09-08,22.433,22.259,22.53,21.897,25443421,5662287360.0,2.8,-1.43,-0.323,1.02,105.NVDA
2021-09-09,22.232,22.097,22.458,22.051,19685601,4392205824.0,1.83,-0.73,-0.162,0.79,105.NVDA
2021-09-10,22.268,22.398,22.546,22.19,24837574,5582626560.0,1.61,1.36,0.301,0.99,105.NVDA
2021-09-13,22.604,22.072,22.884,21.778,29749990,6576875264.0,4.94,-1.46,-0.326,1.19,105.NVDA
2021-09-14,22.195,22.162,22.33,22.006,19975460,4446748672.0,1.47,0.41,0.09,0.8,105.NVDA
2021-09-15,22.229,22.261,22.287,21.886,16653801,3691159088.0,1.81,0.45,0.099,0.67,105.NVDA
2021-09-16,22.103,22.162,22.197,21.847,15603344,3449584096.0,1.57,-0.44,-0.099,0.62,105.NVDA
2021-09-17,22.22,21.82,22.241,21.75,29450284,6489452032.0,2.22,-1.54,-0.342,1.18,105.NVDA
2021-09-20,21.066,21.033,21.353,20.582,34944045,7346238464.0,3.53,-3.61,-0.787,1.4,105.NVDA
2021-09-21,21.337,21.166,21.345,20.87,20468810,4347146752.0,2.26,0.63,0.133,0.82,105.NVDA
2021-09-22,21.286,21.861,21.88,21.116,26872556,5832410880.0,3.61,3.28,0.695,1.07,105.NVDA
2021-09-23,22.06,22.402,22.455,21.81,24855491,5551225600.0,2.95,2.47,0.541,0.99,105.NVDA
2021-09-24,21.99,22.001,22.069,21.781,21765545,4791290880.0,1.29,-1.79,-0.401,0.87,105.NVDA
2021-09-27,21.63,21.58,21.719,21.245,24521514,5293292544.0,2.15,-1.91,-0.421,0.98,105.NVDA
2021-09-28,21.134,20.619,21.339,20.571,34306895,7155821824.0,3.56,-4.45,-0.961,1.37,105.NVDA
2021-09-29,20.86,20.437,20.937,20.387,21839363,4520958208.0,2.67,-0.88,-0.182,0.87,105.NVDA
2021-09-30,20.688,20.636,20.986,20.608,22100912,4606124544.0,1.85,0.97,0.199,0.88,105.NVDA
2021-10-01,20.67,20.662,20.779,20.123,24097796,4946233088.0,3.18,0.13,0.026,0.96,105.NVDA
2021-10-04,20.424,19.652,20.462,19.475,34563497,6850085888.0,4.78,-4.89,-1.01,1.38,105.NVDA
2021-10-05,19.87,20.371,20.568,19.774,27928165,5690161920.0,4.04,3.66,0.719,1.12,105.NVDA
2021-10-06,20.04,20.62,20.64,20.0,29720175,6097405952.0,3.14,1.22,0.249,1.19,105.NVDA
2021-10-07,21.012,20.995,21.242,20.892,25691893,5433996032.0,1.7,1.82,0.375,1.03,105.NVDA
2021-10-08,21.021,20.751,21.126,20.695,15125791,3169293824.0,2.05,-1.16,-0.244,0.61,105.NVDA
2021-10-11,20.495,20.615,20.983,20.431,16338754,3412333776.0,2.66,-0.66,-0.136,0.65,105.NVDA
2021-10-12,20.748,20.591,20.977,20.448,16213354,3364338864.0,2.57,-0.12,-0.024,0.65,105.NVDA
2021-10-13,20.838,20.859,20.91,20.633,18065188,3770046320.0,1.35,1.3,0.268,0.72,105.NVDA
2021-10-14,21.208,21.666,21.675,21.042,24358881,5242247168.0,3.03,3.87,0.807,0.97,105.NVDA
2021-10-15,21.73,21.782,21.851,21.582,22699401,4952862976.0,1.24,0.54,0.116,0.91,105.NVDA
2021-10-18,21.669,22.142,22.211,21.564,18949356,4190880704.0,2.97,1.65,0.36,0.76,105.NVDA
2021-10-19,22.196,22.21,22.299,21.957,16147329,3591366384.0,1.54,0.31,0.068,0.65,105.NVDA
2021-10-20,22.225,22.023,22.353,21.902,14627594,3245960544.0,2.03,-0.84,-0.187,0.59,105.NVDA
2021-10-21,22.017,22.612,22.631,22.003,18759032,4220378480.0,2.85,2.67,0.589,0.75,105.NVDA
2021-10-22,22.743,22.646,23.05,22.481,24938379,5694202112.0,2.52,0.15,0.034,1.0,105.NVDA
